UrUn_Kodu,Kategori,CTR,CR,Add_To_Card,Stok,SatisAdet,Devir_Hizi,Resim_link,Urun_Ad,Urun_Tip,google_Trends_skoru,Z_CTR,Z_CR,Z_Add_To_Card,Z_Devir_Hizi,Z_ortalama,Trend_Skoru
S5Q835Z8HSK,YELEK-KADIN,0.0158304170155513,0.0094936708860759,0.081374321880651,45.526315789473685,21,0.461271676300578,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8373464/V1/L_20251-S5Q835Z8-HSK-83-60-94-179_A.jpg,Fiyonklu Keten Karışımlı kadin Klasik Yelek,Klasik Yelek,68,-0.4324771934263538,-0.6405244066351063,-0.834054880748173,-0.5008181242798809,-0.6019686512723785,-0.21737805589066495
S5Q842Z8L0Y,YELEK-KADIN,0.0458539264140582,0.029940119760479,0.092814371257485,16.68421052631579,10,0.5993690851735015,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8373485/V1/L_20251-S5Q842Z8-L0Y-84-65-90-178_A.jpg,V Yaka kadin Klasik Yelek,Klasik Yelek,96,0.08521729698628183,-0.13078422725019537,-0.62247791147177,-0.3614894271955456,-0.2573835672328073,0.10783150293703486
S5Q846Z8CS6,PANTOLON-KADIN,0.1356313225927313,0.0303867403314917,0.1919889502762431,22.1,22,0.995475113122172,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8373493/V2/L_20251-S5Q846Z8-CS6-82-59-88-180_A.jpg,Beli Lastikli genis paca kadin Pantolon,Pantolon,52,1.6332463014704424,-0.11964975341645237,1.2116974637274394,0.038148315697401305,0.6908605818697076,0.6396024073087953
S5Q846Z8D2N,PANTOLON-KADIN,0.1129605688429217,0.0343347639484978,0.1745350500715307,10.4,24,2.3076923076923075,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8373493/V2/L_20251-S5Q846Z8-D2N-78-60-87-175_A.jpg,Beli Lastikli genis paca kadin Pantolon,Pantolon,20,1.2423351606708364,-0.021223553389710388,0.888897868575008,1.3620653500811344,0.868018706484317,0.667613094539022
S5Q846Z8Z4W,PANTOLON-KADIN,0.1061473844978999,0.0251798561151079,0.1079136690647482,14.65,14,0.955631399317406,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8373493/V2/L_20251-S5Q846Z8-Z4W-83-60-92-176_A.jpg,Beli Lastikli genis paca kadin Pantolon,Pantolon,40,1.1248556231934879,-0.24945997673687845,-0.3432252996140143,-0.0020506480393298024,0.13252992470081634,0.21277094729057144
S5Q916Z8H3D,Gomlek-KADIN,0.027703518881562,0.0207290922087205,0.0964974982130092,30.0,29,0.9666666666666668,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8374676/V1/L_20251-S5Q916Z8-H3D-83-60-94-179_A.jpg,Modal Karışımlı Oversize kadin Gomlek,Gomlek,74,-0.22774964680425902,-0.3604197431969617,-0.5543606496452573,0.009083010689666576,-0.2833617572392028,0.023646769932558043
S5Q922Z8QVM,JEAN-KADIN,0.0405864853378665,0.0366492146596858,0.1204188481675392,29.15,7,0.2401372212692967,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8374885/V1/L_20251-S5Q922Z8-QVM-87-61-89-173_A.jpg,Beli Lastikli Carrot Fit kadin Jean Pantolon,Jean Pantolon,25,-0.005609034723403701,0.03647685844930864,-0.11194938395364429,-0.723924232869612,-0.20125144827433786,-0.06587601379203649
S5Q949Z8CVL,ETEK-KADIN,0.032387461001337,0.0101936799184505,0.0998980632008155,53.5,20,0.3738317757009345,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8375177/V1/L_20251-S5Q949Z8-CVL-81-60-88-180_A.jpg,Beli Lastikli Katkat Etek,Etek,88,-0.14698457045579627,-0.6230728319423295,-0.491469204840443,-0.5890376464502263,-0.46264106342219874,-0.05984874439553911
S5Q949Z8ETY,ETEK-KADIN,0.0735592186687234,0.0065837600585223,0.0560838819800048,40.0,54,1.35,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8375177/V1/L_20251-S5Q949Z8-ETY-81-60-88-180_A.jpg,Beli Lastikli Katkat Etek,Etek,24,0.5629388373011303,-0.7130699364893496,-1.3017866579100104,0.39583417653866176,-0.264020895139892,-0.11281462659792442
S5Q956Z8R9J,KIMONO-KADIN,0.0463817545138572,0.0140331181588548,0.1046870614650575,14.7,50,3.4013605442176877,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8375342/V1/L_20251-S5Q956Z8-R9J-85-62-92-180_A.jpg,Sal Yaka Dokulu Oversize kadin Kimono,Kimono,22,0.09431862140255745,-0.5273537195711301,-0.4028995050741042,2.465484825372105,0.407387555532357,0.35117128887264987
S5QA01Z8FDJ,BLUZ-KADIN,0.0323676172887736,0.0172815800301741,0.1238513235495816,78.6,126,1.6030534351145038,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8375817/V1/L_20251-S5QA01Z8-FDJ-82-59-88-180_A.jpg,V Yaka Önü Fiyonklu Fırfırlı Crop Bluz,Bluz,72,-0.14732673500848234,-0.44636794315670697,-0.04846777521871961,0.6511438575455158,0.002245351040401744,0.21757174572828122
S5QA02Z8CRP,BLUZ-KADIN,0.199754006995426,0.0153934962478352,0.1046757744852799,16.38888888888889,80,4.88135593220339,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8375820/V1/L_20251-S5QA02Z8-CRP-82-60-90-181_A.jpg,Bisiklet Yaka Dokulu Bluz,Bluz,42,2.7389118645839323,-0.4934388145737989,-0.40310825111137794,3.958675977775427,1.4502601941685456,1.141182135917982
S5QA02Z8GC8,BLUZ-KADIN,0.1054388649325358,0.021108179419525,0.1160949868073878,18.55,48,2.587601078167116,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8375820/V1/L_20251-S5QA02Z8-GC8-82-59-88-180_A.jpg,Bisiklet Yaka Dokulu Bluz,Bluz,72,1.1126386411455205,-0.3509689097527286,-0.1919166508786192,1.6444698108963285,0.5535557228526253,0.6034890059968377
S5QA09Z8507,SORT-KADIN,0.0228721082496726,0.0337150127226463,0.1513994910941475,40.05,53,1.3233458177278403,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8375874/V1/L_20251-S5QA09Z8-507-83-62-92-176_A.jpg,Bermuda Fit kadin Jean sort,Jean sort,56,-0.3110575183742148,-0.03667426089300949,0.46101934377926285,0.3689423433164633,0.12055747695712546,0.2523902338699878
S5QA44Z8CVL,ATLET-KADIN,0.0215419501133786,0.0789473684210526,0.1184210526315789,35.25,6,0.1702127659574468,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8376933/V1/L_20251-S5QA44Z8-CVL-82-62-88-178_A.jpg,Kare Yaka kadin Atlet,Atlet,93,-0.3339933960358445,1.0909909512589384,-0.14889743468394498,-0.794472140556257,-0.046593005004277044,0.2463848964970061
S5QA44Z8CZF,ATLET-KADIN,0.0145454545454545,0.1428571428571428,0.1785714285714285,37.5,4,0.1066666666666666,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8376933/V1/L_20251-S5QA44Z8-CZF-82-62-88-178_A.jpg,Kare Yaka kadin Atlet,Atlet,93,-0.45463376354367685,2.6842935382076885,0.9635483094717197,-0.8585848222585142,0.5836558154693042,0.687559070828513
S5QA44Z8HZZ,ATLET-KADIN,0.0278884462151394,0.0535714285714285,0.1428571428571428,44.45,3,0.0674915635545556,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8376933/V1/L_20251-S5QA44Z8-HZZ-82-62-88-178_A.jpg,Kare Yaka kadin Atlet,Atlet,36,-0.22456095022488842,0.45835610055869813,0.30303364887929374,-0.8981092139129407,-0.09032010367495932,0.04477592742752848
S5QA48Z8LSR,ETEK-KADIN,0.1207865168539325,0.0164492342597844,0.071469086783891,9.928571428571429,29,2.920863309352518,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377109/V1/L_20251-S5QA48Z8-LSR_U.jpg,Beli Lastikli Etnik Desenli sort Etek,sort Etek,97,1.3772777522839774,-0.46711873880415433,-1.0172463646928624,1.980703436403437,0.4684040212975994,0.6188828149083195
S5QA50Z8GC8,SORT-KADIN,0.1364562118126273,0.0309168443496801,0.162046908315565,14.8,29,1.9594594594594597,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377149/V1/L_20251-S5QA50Z8-GC8-85-62-92-180_A.jpg,Beli Lastikli Dokulu kadin sort,sort,92,1.6474698420523493,-0.10643399556119473,0.6579370486005981,1.0107276282351254,0.8024251308317195,0.8376975915822037
S5QA50Z8ZME,SORT-KADIN,0.139775361026921,0.0420918367346938,0.2161989795918367,22.2,66,2.972972972972973,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377149/V1/L_20251-S5QA50Z8-ZME-85-62-92-180_A.jpg,Beli Lastikli Dokulu kadin sort,sort,20,1.704701834431719,0.17216414428954216,1.6594476840244554,2.0332777142048544,1.3923978442376428,1.0346784909663498
S5QA51Z8FDH,PANTOLON-KADIN,0.0920058139534883,0.0189573459715639,0.1327014218009478,35.75,24,0.6713286713286714,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377152/V1/L_20251-S5QA51Z8-FDH-85-62-92-180_A.jpg,Beli Lastikli Dokulu genis paca kadin Pantolon,Pantolon,70,0.8810129378015003,-0.40459026152512845,0.11520957477718183,-0.28888824326635476,0.07568600194679972,0.2629802013627598
S5QA58Z8HJS,SORT-KADIN,0.0199304592868668,0.0239452679589509,0.1117445838084378,37.8,42,1.1111111111111112,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377168/V1/L_20251-S5QA58Z8-HJS-72-60-90-177_A.jpg,Beli Kemerli Modal Karışımlı kadin sort,sort,64,-0.36178028500882886,-0.2802388759017989,-0.27237478976678786,0.154815334053056,-0.18989465415608991,0.05907374209073707
S5QA64Z8HJS,PANTOLON-KADIN,0.0263303850307966,0.0221729490022172,0.0986696230598669,7.857142857142857,20,2.5454545454545454,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377188/V1/L_20251-S5QA64Z8-HJS-72-60-90-177_A.jpg,Beli Lastikli Modal Karışımlı kadin Pantolon,Pantolon,96,-0.25142655344781367,-0.32442367241498266,-0.5141884810776327,1.6019474961230775,0.1279771972956621,0.37758403810696345
S5QA68Z8FDH,PANTOLON-KADIN,0.0222574257425742,0.0195729537366548,0.0889679715302491,23.35,11,0.4710920770877944,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377207/V1/L_20251-S5QA68Z8-FDH-81-61-93-181_A.jpg,Beli Lastikli genis paca kadin Pantolon,Pantolon,23,-0.3216564707836121,-0.3892428525674279,-0.6936148069612346,-0.4909101639662453,-0.47385607356963,-0.26269925149874096
S5QA80Z8CVL,ELBISE-KADIN,0.0138809893471477,0.0119601328903654,0.0826135105204872,67.55,54,0.7994078460399704,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377297/V1/L_20251-S5QA80Z8-CVL-81-60-88-180_A.jpg,Kare Yaka Büzgülü Bodycon Elbise,Elbise,81,-0.46609111743487375,-0.5790342773595747,-0.8111368173603338,-0.15966710376921028,-0.5039823289809982,-0.10978763028669869
S5QA80Z8HQG,ELBISE-KADIN,0.0244309513326438,0.0092204526404023,0.068594579491478,177.45,66,0.3719357565511412,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377297/V1/L_20251-S5QA80Z8-HQG-80-63-91-180_A.jpg,Kare Yaka Büzgülü Bodycon Elbise,Elbise,84,-0.28417843289621364,-0.6473358739180752,-1.0704086825341839,-0.590950570667586,-0.6482183900040147,-0.20175287300281025
S5QA80Z8ZP7,ELBISE-KADIN,0.0241983072290074,0.0063889138846396,0.0582201025825609,718.95,71,0.0987551290075804,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377297/V1/L_20251-S5QA80Z8-ZP7-80-63-91-180_A.jpg,Kare Yaka Büzgülü Bodycon Elbise,Elbise,51,-0.2881899083397053,-0.717927548891265,-1.2622785171750694,-0.8665668998584528,-0.7837407185661232,-0.3956185029962861
S5QA84Z8FDH,SORT-KADIN,0.0119117743307808,0.0329670329670329,0.0879120879120879,36.25,6,0.1655172413793103,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377328/V1/L_20251-S5QA84Z8-FDH-72-60-90-177_A.jpg,Loose Fit Modal Karışımlı kadin sort,sort,53,-0.5000462341029362,-0.0553217696679917,-0.7131427520321302,-0.7992095308298229,-0.5169300716582202,-0.20285105016075414
S5QA85Z8STV,PANTOLON-KADIN,0.0744536840069619,0.0337662337662337,0.1376623376623376,13.9,13,0.935251798561151,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377330/V1/L_20251-S5QA85Z8-STV-78-59-88-176_A.jpg,Beli Lastikli genis paca kadin Pantolon,Pantolon,91,0.578362076847343,-0.03539729470162303,0.20695878915675897,-0.02261195504459594,0.18182790406447077,0.4002795328451295
S5QA88Z8LGS,TISORT-KADIN,0.0142617776565483,0.0259562841530054,0.0901639344262295,126.35,19,0.150375939849624,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377370/V1/L_20251-S5QA88Z8-LGS-80-63-91-180_A.jpg,Polo Yaka Cizgili Crop,Crop,58,-0.45952519580413875,-0.23010323808027883,-0.671496178224285,-0.8144858334882854,-0.543902611399247,-0.20673182797947287
S5QA89Z8CVL,ELBISE-KADIN,0.0164551666434249,0.0762711864406779,0.1525423728813559,14.1,9,0.6382978723404256,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377387/V1/L_20251-S5QA89Z8-CVL-80-63-91-180_A.jpg,U Yaka Dokulu Bodycon Elbise,Elbise,45,-0.42170465394922024,1.0242723982660686,0.48215626870096895,-0.3222135476601666,0.19062761633941272,0.2684393314375889
S5QA92Z8LT4,PANTOLON-KADIN,0.01606309959188,0.0068055269127655,0.1069292637657249,71.9,66,0.917941585535466,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8377474/V1/L_20251-S5QA92Z8-LT4-82-59-88-180_A.jpg,Desenli Modal Karışımlı kadin Pantolon,Pantolon,53,-0.42846505459935924,-0.7075411780845061,-0.3614312953091676,-0.04007650739793024,-0.38437850884774083,-0.11006495619341858
S5QB31Z8J5T,TAKI VE SAÇ AKSESUARLARI-KADIN,0.0573600552868002,0.036144578313253,0.1686746987951807,5.0,3,0.6,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378140/V1/L_20251-S5QB31Z8-J5T_A.jpg,Kiraz Figürlü kadin Küpe,Küpe,73,0.28361713906778463,0.023896022366969034,0.7805141264159883,-0.3608528870789377,0.18179360019295107,0.3462555201350658
S5QB33Z8GKA,BLUZ-KADIN,0.0593517180028911,0.0206088992974238,0.1451990632318501,40.0,44,1.1,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378236/V1/L_20251-S5QB33Z8-GKA-84-65-90-178_A.jpg,Kruvaze Yaka Dokulu Bluz,Bluz,22,0.31795932076263345,-0.36341621248810957,0.3463460856394539,0.14360515533279533,0.11112358731169328,0.1437865111181853
S5QB33Z8L0C,BLUZ-KADIN,0.0411470992285744,0.0211878009630818,0.1585874799357945,37.1,66,1.778975741239892,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378236/V1/L_20251-S5QB33Z8-L0C-84-65-90-178_A.jpg,Kruvaze Yaka Dokulu Bluz,Bluz,69,0.0040576141222074995,-0.34898390491668796,0.5939569600615763,0.8286347018746578,0.2694163427854384,0.39559143994980683
S5QB34Z8LT4,KIMONO-KADIN,0.0388383484954513,0.0296010296010296,0.1866151866151866,31.0,23,0.7419354838709677,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378267/V2/L_20251-S5QB34Z8-LT4-87-63-93-183_A.jpg,Sal Yaka Cicekli Oversize kadin Kimono,Kimono,31,-0.035752106933699554,-0.13923791423355142,1.1123128726682134,-0.2176518943943167,0.17991773927666144,0.218942417493663
S5QB37Z8GQH,BLUZ-KADIN,0.0149355707677109,0.0224358974358974,0.1657925407925408,64.4,77,1.1956521739130437,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378416/V1/L_20251-S5QB37Z8-GQH-83-62-92-176_A.jpg,V Yaka Dokulu Önü Fiyonklu Müslin Bluz,Bluz,84,-0.44790700098564046,-0.3178682366727435,0.7272103131991399,0.2401101721419965,0.050386311920688105,0.2872704183444817
S5QB38Z8LE8,YELEK-KADIN,0.0227184983026026,0.0266627600351596,0.1125109874011133,150.65,91,0.6040491204779289,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378423/V1/L_20251-S5QB38Z8-LE8-84-65-90-178_A.jpg,V Yaka Cizgili Keten Karışımlı kadin Klasik Yelek,Klasik Yelek,73,-0.3137062101782006,-0.2124904415935877,-0.2582006071177873,-0.3567676642993671,-0.2852912307972357,0.019296138441935035
S5QB39Z8LE8,CEKET-KADIN,0.0253669222343921,0.0241796200345423,0.1485319516407599,25.35,28,1.1045364891518736,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378426/V1/L_20251-S5QB39Z8-LE8-84-65-90-178_A.jpg,Cizgili Keten Karışımlı kadin Blazer Ceket,Blazer Ceket,24,-0.26803951413791094,-0.274396361644923,0.40798589201315155,0.1481820922067477,0.0034330271092663303,0.07440311897648642
S5QB40Z8GZH,Gomlek-KADIN,0.0078300866078341,0.0281597904387688,0.1925343811394892,73.3,43,0.5866302864938608,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378429/V1/L_20251-S5QB40Z8-GZH-84-65-90-178_A.jpg,Keten Karışımlı kadin Gomlek,Gomlek,76,-0.5704266555822283,-0.17516872616183182,1.221784886009821,-0.374341806084763,0.02546192454524948,0.24582334718167462
S5QB41Z8D7V,Gomlek-KADIN,0.0261462856052292,0.0463503649635036,0.2510948905109489,52.05,127,2.4399615754082613,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378432/V1/L_20251-S5QB41Z8-D7V-84-65-90-178_A.jpg,Modal Karışımlı kadin Gomlek,Gomlek,36,-0.25460097443369334,0.2783313793240213,2.3048269852148815,1.4955139418075813,0.9560178329781976,0.7772124830847383
S5QB42Z8L0C,BLUZ-KADIN,0.0243626915690778,0.0150143519540737,0.1121660410686685,207.4,68,0.3278688524590163,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378444/V1/L_20251-S5QB42Z8-L0C-84-65-90-178_A.jpg,Kaçık Yaka Ajurlu Brode kadin Gomlek,Bluz,66,-0.28535543399378505,-0.5028910711246516,-0.26458018618931406,-0.6354103790145038,-0.4220592675805636,-0.09744148730639451
S5QB55Z8GKA,Gomlek-KADIN,0.0543250174865936,0.0300429184549356,0.1652360515021459,30.55,14,0.4582651391162029,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378961/V1/L_20251-S5QB55Z8-GKA-84-65-90-178_A.jpg,Kuşaklı kadin Gomlek,Gomlek,42,0.23128407145380409,-0.12822140446983263,0.7169183718256217,-0.5038514680048168,0.07903239270119408,0.18132267489083587
S5QB58Z8GZH,Gomlek-KADIN,0.046122580485266,0.0171950564212788,0.1499193981730252,52.7,32,0.6072106261859582,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8378986/V1/L_20251-S5QB58Z8-GZH-84-65-90-178_A.jpg,Ajurlu Brode kadin Gomlek,Gomlek,98,0.08984969124256811,-0.4485250199278491,0.433645897722933,-0.35357797033827515,-0.06965185032515578,0.24524370477239094
S5QB80Z8CVL,BLUZ-KADIN,0.0260688216892596,0.04,0.12,21.2,3,0.1415094339622641,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379326/V1/L_20251-S5QB80Z8-CVL-83-58-87-177_A.jpg,Kruvaze Yaka Dokulu Bluz,Bluz,33,-0.25593668246072504,0.12001361003605353,-0.11969573389985796,-0.8234313938942248,-0.2697625500546886,-0.08983378503828199
S5QB80Z8J5E,BLUZ-KADIN,0.0353365384615384,0.0408163265306122,0.1088435374149659,11.65,6,0.5150214592274678,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379326/V1/L_20251-S5QB80Z8-J5E-83-58-87-177_A.jpg,Kruvaze Yaka Dokulu Bluz,Bluz,85,-0.09613371445885281,0.14036503803741457,-0.3260279326373031,-0.44658910372917215,-0.18209642819697838,0.12753250026211516
S5QB81Z8FEW,KIMONO-KADIN,0.0306200391883364,0.0081344902386117,0.0702277657266811,178.85,30,0.1677383282079955,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379374/V1/L_20251-S5QB81Z8-FEW-84-65-90-178_A.jpg,Kruvaze Yaka Dokulu kadin Kimono,Kimono,94,-0.17746017284726837,-0.6744094588175541,-1.0402038658829607,-0.7969686406025728,-0.6722605345375889,-0.18858237417631224
S5QB82Z8LHK,Gomlek-KADIN,0.0042595141549793,0.0262008733624454,0.074235807860262,48.8,6,0.1229508196721311,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379395/V1/L_20251-S5QB82Z8-LHK-81-60-88-180_A.jpg,Cizgili Oversize Poplin kadin Gomlek,Gomlek,70,-0.6319939314768307,-0.2240055069651392,-0.9660774893768953,-0.8421554783635747,-0.66605810154561,-0.25624067108192694
S5QB86Z8D0F,SORT-KADIN,0.007622504537205,0.1269841269841269,0.2063492063492063,36.0,8,0.2222222222222222,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379524/V1/L_20251-S5QB86Z8-D0F-78-60-88-178_A.jpg,Bermuda Fit kadin Jean sort,Jean sort,57,-0.5740059871269436,2.2885713270700894,1.4772819343769408,-0.7419989635678025,0.612462077688071,0.5997234543816496
S5QB87Z8ETY,SORT-KADIN,0.0094701240135287,0.0952380952380952,0.1428571428571428,57.15,4,0.0699912510936133,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379526/V1/L_20251-S5QB87Z8-ETY-78-60-88-178_A.jpg,Beli Lastikli Poplin kadin sort,sort,83,-0.5421475387831458,1.4971269047948943,0.30303364887929374,-0.8955872389477527,0.09060644398582238,0.3124245107900756
S5QB90Z8CVA,SORT-KADIN,0.0132193198207927,0.0090921069969692,0.1147713796284095,64.35,69,1.0722610722610724,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379532/V1/L_20251-S5QB90Z8-CVA-80-63-91-180_A.jpg,Beli Lastikli %100 Keten kadin sort,sort,57,-0.47750026563674774,-0.6505355948920563,-0.21639598538287477,0.11561890496123534,-0.30720323523761084,-0.0440422646663276
S5QB91Z8Q6K,SORT-KADIN,0.0362260827796013,0.0198895027624309,0.118232044198895,29.5,18,0.6101694915254238,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379534/V1/L_20251-S5QB91Z8-Q6K-80-63-91-180_A.jpg,Beli Lastikli Keten Karışımlı kadin sort,sort,69,-0.08079532791893916,-0.381351127301373,-0.1523930342253176,-0.3505927235044617,-0.24128305323752286,0.038101862733734004
S5QB92Z8K9M,ELBISE-KADIN,0.0158142885207255,0.0227743271221532,0.0890269151138716,30.0,11,0.3666666666666666,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379536/V1/L_20251-S5QB92Z8-K9M-81-59-88-179_A.jpg,Bisiklet Yaka Peplum Mini Jean Elbise,Jean Elbise,49,-0.4327552965887503,-0.3094310156158793,-0.69252468012958,-0.5962666402044131,-0.5077444081346557,-0.20842108569425896
S5QB94Z8J5E,PANTOLON-KADIN,0.0178141997309867,0.013346892080844,0.1414134994279903,108.35,210,1.9381633594831564,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379540/V1/L_20251-S5QB94Z8-J5E-80-63-91-180_A.jpg,Beli Lastikli %100 Keten kadin Pantolon,Pantolon,98,-0.39827088635127894,-0.5444616783297652,0.2763343146898458,0.9892416504250245,0.08071085010845655,0.35049759507591954
S5QB95Z8CTK,JEAN-KADIN,0.0355477855477855,0.0655737704918032,0.1967213114754098,39.5,4,0.1012658227848101,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379542/V1/L_20251-S5QB95Z8-CTK-78-60-88-178_A.jpg,Wideleg kadin Jean Pantolon,Jean Pantolon,70,-0.09249118715752115,0.7575804774229884,1.2992196943629535,-0.8640338205225396,0.2750687910264703,0.4025481537185292
S5QB95Z8S1D,JEAN-KADIN,0.0646341463414634,0.0377358490566037,0.1509433962264151,28.65,4,0.1396160558464223,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8379542/V1/L_20251-S5QB95Z8-S1D-80-63-91-180_A.jpg,Wideleg kadin Jean Pantolon,Jean Pantolon,82,0.40904407739719434,0.06356719652283963,0.4525841380700328,-0.8253416535299504,0.024963439615029087,0.26347440773052033
S5QC11Z8HJS,ELBISE-KADIN,0.0282293873379538,0.0145869947275922,0.1015817223198594,65.15,166,2.547966231772832,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8380565/V1/L_20251-S5QC11Z8-HJS-82-59-88-180_A.jpg,V Yaka Askili A Kesim Modal Karışımlı Elbise,Elbise,71,-0.2186821124616758,-0.5135453001610117,-0.4603309219565214,1.604481576849628,0.10298081056760477,0.2850865673973233
S5QC13Z8CVR,ATLET-KADIN,0.022888462592491,0.0167624521072796,0.0962643678160919,52.0,35,0.6730769230769231,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8380646/V1/L_20251-S5QC13Z8-CVR-87-63-90-180_A.jpg,Bisiklet Yaka kadin Triko Atlet,Atlet,57,-0.3107755209215178,-0.4593100614759051,-0.5586722589050781,-0.28712440395722283,-0.4039705613149309,-0.11177939292045164
S5QC13Z8DR8,ATLET-KADIN,0.0654874696415703,0.007743250127356,0.0631686194600101,43.95,76,1.7292377701934014,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8380646/V1/L_20251-S5QC13Z8-DR8-87-63-90-180_A.jpg,Bisiklet Yaka kadin Triko Atlet,Atlet,98,0.42375790598873264,-0.6841632701379992,-1.1707586146942304,0.7784532628593694,-0.16317767899603186,0.1797756247027777
S5QC13Z8E1J,ATLET-KADIN,0.0602481083517161,0.0220472440944881,0.1295275590551181,31.9,56,1.755485893416928,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8380646/V1/L_20251-S5QC13Z8-E1J-87-63-90-180_A.jpg,Bisiklet Yaka kadin Triko Atlet,Atlet,49,0.333415753209829,-0.3275575585293393,0.05651085429597956,0.8049354165760138,0.21682611638812074,0.2987782814716845
S5QC13Z8R9J,ATLET-KADIN,0.0257917361172032,0.0172497570456754,0.0879494655004859,50.55,71,1.404549950544016,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8380646/V1/L_20251-S5QC13Z8-R9J-87-63-90-180_A.jpg,Bisiklet Yaka kadin Triko Atlet,Atlet,70,-0.2607144608384108,-0.44716130604952886,-0.7124514755689253,0.45087049906884397,-0.24236418584700525,0.040345069907096326
S5QC26Z8LQB,Canta VE Cuzdan-KADIN,0.0102896341463414,0.074074074074074,0.074074074074074,3.8,2,0.5263157894736842,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8381020/V1/L_20251-S5QC26Z8-LQB_A.jpg,Cizgili Keten Portföy Canta,Portföy Canta,24,-0.5280167496417685,0.9694972899447624,-0.9690686604098236,-0.43519407227645623,-0.2406955480958215,-0.09648688366707504
S5QC26Z8LQQ,Canta VE Cuzdan-KADIN,0.0068933060184928,0.072289156626506,0.1285140562248996,14.05,18,1.281138790035587,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8381020/V1/L_20251-S5QC26Z8-LQQ_A.jpg,Cizgili Keten Portföy Canta,Portföy Canta,48,-0.5865795357599071,0.924998406764632,0.03776671691446487,0.32635899418515957,0.17563614552608733,0.2669453018682611
